x_idx,y_idx,Fertility Capability Classification,Soil Nitrogen,Soil Phosphorous,Soil Potassium,Soil pH,fcc_description,fcc_al_toxicity,fcc_calcareous,fcc_gravelly,fcc_high_erosion_risk_-_shallow_depth,fcc_high_erosion_risk_-_steep_slope,fcc_high_erosion_risk_-_textual_contrast,fcc_high_leaching_potential,fcc_low_k,fcc_no_constraints,fcc_no_data,fcc_shallow,fcc_slope,fcc_sulfidic,country
0,22,676,296557.56,7.16617,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,23,676,133251.36,8.974182,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,24,164,162753.8,8.025014,120.510414,5.4,"Slope, High erosion risk - steep slope, Al toxicity",1,0,0,0,1,0,0,0,0,0,0,1,0,Rwanda
0,25,676,109096.8,6.389056,108.947174,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,26,676,66170.164,8.025014,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,27,644,109096.8,7.16617,98.484314,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,28,644,98714.77,8.025014,108.947174,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,29,644,98714.77,6.389056,108.947174,5.4,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,30,644,59873.14,6.389056,98.484314,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,31,644,98714.77,6.389056,108.947174,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,32,644,162753.8,7.16617,108.947174,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,33,516,80820.64,6.389056,108.947174,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,34,548,109096.8,7.16617,98.484314,5.5,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,35,676,147265.62,7.16617,89.01713,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,36,676,80820.64,7.16617,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,37,548,89320.73,7.16617,89.01713,5.5,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,38,676,133251.36,8.025014,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,39,676,198788.16,8.974182,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,40,676,219694.98,8.025014,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,41,676,133251.36,8.974182,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,42,548,120570.72,8.974182,98.484314,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,43,548,80820.64,10.023176,98.484314,5.7,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,44,516,80820.64,8.025014,108.947174,5.6,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,45,516,120570.72,6.389056,108.947174,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,46,644,147265.62,6.389056,80.45087,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,47,516,80820.64,7.16617,89.01713,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,48,516,120570.72,6.389056,98.484314,5.7,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,49,516,133251.36,6.389056,98.484314,5.7,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,50,516,120570.72,6.389056,89.01713,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,51,516,133251.36,6.389056,80.45087,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,52,516,98714.77,7.16617,89.01713,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,53,548,73129.445,7.16617,80.45087,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,54,548,66170.164,6.389056,80.45087,5.7,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,55,548,89320.73,7.16617,89.01713,5.7,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,56,548,66170.164,7.16617,89.01713,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,57,676,73129.445,7.16617,98.484314,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,58,676,73129.445,6.389056,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,59,676,59873.14,7.16617,98.484314,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,60,548,49019.8,7.16617,98.484314,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,61,676,73129.445,7.16617,108.947174,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,62,676,80820.64,8.025014,108.947174,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,63,676,59873.14,8.025014,98.484314,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,64,676,54175.363,8.974182,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,65,644,49019.8,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,66,644,59873.14,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,67,644,54175.363,8.974182,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,68,644,54175.363,8.974182,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,69,644,66170.164,8.974182,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,70,644,59873.14,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,71,644,73129.445,8.025014,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,72,644,73129.445,8.025014,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,73,644,66170.164,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,74,676,40133.836,8.974182,98.484314,5.1,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,75,676,54175.363,8.025014,80.45087,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,76,676,54175.363,8.025014,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,77,676,49019.8,7.16617,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,78,676,54175.363,8.025014,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,79,676,40133.836,8.025014,89.01713,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
0,80,644,44354.855,8.974182,80.45087,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,81,644,59873.14,8.974182,80.45087,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,82,644,44354.855,8.974182,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,83,640,73129.445,8.025014,89.01713,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,84,640,133251.36,8.974182,89.01713,5.3,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,85,640,89320.73,8.974182,98.484314,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,86,640,109096.8,8.974182,98.484314,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,87,640,80820.64,8.974182,89.01713,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,88,644,66170.164,8.974182,89.01713,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,89,644,73129.445,8.974182,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,90,640,59873.14,8.974182,98.484314,5.3,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,91,640,54175.363,8.974182,98.484314,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,92,640,54175.363,8.974182,98.484314,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,93,640,49019.8,8.974182,98.484314,5.3,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,94,644,44354.855,8.974182,89.01713,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,95,644,36314.504,10.023176,89.01713,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,96,644,44354.855,10.023176,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,97,644,49019.8,10.023176,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,98,644,73129.445,8.025014,108.947174,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
0,99,640,66170.164,8.974182,108.947174,5.1,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
0,100,640,49019.8,10.023176,98.484314,5.2,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
1,0,676,89320.73,7.16617,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,1,676,89320.73,8.974182,89.01713,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,2,676,109096.8,10.023176,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,3,676,89320.73,11.182494,80.45087,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,4,676,98714.77,12.463738,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,5,676,89320.73,13.879732,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,6,676,89320.73,12.463738,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,7,676,80820.64,11.182494,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,8,676,73129.445,8.974182,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,9,676,98714.77,8.974182,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,10,676,89320.73,8.974182,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,11,644,59873.14,8.025014,98.484314,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,12,644,98714.77,7.16617,98.484314,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,13,676,120570.72,7.16617,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,14,676,98714.77,7.16617,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,15,676,133251.36,7.16617,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,16,164,147265.62,7.16617,120.510414,5.4,"Slope, High erosion risk - steep slope, Al toxicity",1,0,0,0,1,0,0,0,0,0,0,1,0,Rwanda
1,17,676,133251.36,8.025014,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,18,676,133251.36,8.025014,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,19,676,80820.64,8.025014,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,20,676,133251.36,7.16617,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,21,676,242800.62,7.16617,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,22,676,179870.86,7.16617,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,23,676,147265.62,8.025014,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,24,676,162753.8,7.16617,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,25,676,133251.36,7.16617,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,26,676,98714.77,8.025014,108.947174,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,27,644,109096.8,7.16617,108.947174,5.4,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,28,640,109096.8,7.16617,108.947174,5.3,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
1,29,640,66170.164,6.389056,108.947174,5.4,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
1,30,644,59873.14,6.389056,108.947174,5.4,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,31,644,109096.8,6.389056,120.510414,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,32,644,109096.8,6.389056,108.947174,5.3,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,33,516,109096.8,7.16617,108.947174,5.6,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,34,548,147265.62,8.025014,108.947174,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,35,676,98714.77,7.16617,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,36,676,80820.64,8.025014,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,37,548,89320.73,7.16617,89.01713,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,38,676,147265.62,8.025014,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,39,676,179870.86,8.974182,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,40,676,198788.16,8.025014,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,41,676,133251.36,8.974182,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,42,548,120570.72,8.025014,89.01713,5.5,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,43,548,80820.64,8.025014,98.484314,5.6,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,44,516,59873.14,8.025014,108.947174,5.6,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,45,516,120570.72,7.16617,108.947174,5.6,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,46,640,147265.62,6.389056,89.01713,5.3,"Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,0,0,Rwanda
1,47,644,133251.36,6.389056,98.484314,5.4,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,48,644,198788.16,6.389056,98.484314,5.4,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,49,516,179870.86,6.389056,89.01713,5.6,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,50,516,120570.72,6.389056,89.01713,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,51,516,89320.73,6.389056,89.01713,5.5,"Slope, Low K",0,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,52,548,73129.445,6.389056,89.01713,5.7,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,53,548,73129.445,7.16617,89.01713,5.7,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,54,548,73129.445,6.389056,80.45087,5.5,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,55,548,98714.77,8.025014,89.01713,5.5,"Slope, High erosion risk - steep slope, Low K",0,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,56,676,54175.363,6.389056,89.01713,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,57,676,66170.164,8.025014,89.01713,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,58,676,89320.73,7.16617,89.01713,5.2,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,59,676,54175.363,7.16617,108.947174,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,60,676,73129.445,8.025014,89.01713,5.5,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,61,676,80820.64,8.025014,98.484314,5.4,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,62,676,73129.445,8.025014,98.484314,5.3,"Slope, High erosion risk - steep slope, Al toxicity, Low K",1,0,0,0,1,0,0,1,0,0,0,1,0,Rwanda
1,63,644,66170.164,8.025014,80.45087,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,64,644,59873.14,8.025014,98.484314,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,65,644,59873.14,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,66,644,44354.855,8.025014,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,67,644,49019.8,10.023176,98.484314,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,68,644,59873.14,8.974182,89.01713,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,69,644,59873.14,8.974182,98.484314,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,70,644,49019.8,10.023176,98.484314,5.1,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
1,71,644,54175.363,8.974182,89.01713,5.2,"Slope, Al toxicity, Low K",1,0,0,0,0,0,0,1,0,0,0,1,0,Rwanda
